"","Year","Area","Street","Street 2"
"1697",2011,"Coventry","TorringtonAvenue",""
"1698",2011,"Coventry","TrinitypointLink",""
"1699",2011,"Coventry","TrinityStr.",""
"1700",2011,"Coventry","TrinityStr.",""
"1701",2011,"Coventry","TrinityStr.",""
"1702",2011,"Coventry","TrinityStr.citycentrecoventry",""
"1703",2011,"Coventry","UniversityHospital",""
"1704",2011,"Coventry","UniversityHospital",""
"1705",2011,"Coventry","UniversityHospitalCoventry",""
"1706",2011,"Coventry","UnniversityofWarwick,̴Coventry",""
"1707",2011,"Coventry","Uppersponst",""
"1708",2011,"Coventry","VineStr.",""
"1709",2011,"Coventry","VineStr.",""
"1710",2011,"Coventry","VinecoteRoad",""
"1711",2011,"Coventry","WallaceRd",""
"1712",2011,"Coventry","Walsgravehospital",""
"1713",2011,"Coventry","WarwickRow",""
"1714",2011,"Coventry","Warwickuniversity",""
"1715",2011,"Coventry","WestOrchard",""
"1716",2011,"Coventry","WestOrchardsCirculatoryRoad",""
"1717",2011,"Coventry","WhiteStr.",""
"1718",2011,"Coventry","Willenhalllanecoventry",""
"1719",2011,"Coventry","WillenhallPoliceStationFrontOffice",""
"1720",2011,"Coventry","WillenhallPS",""
"1721",2011,"Coventry","Winnalthorpe",""
"1722",2011,"Coventry","WoodwaylaneCoventry",""
"1723",2011,"Coventry","WroxallDrive",""
"1724",2011,"Coventry","WroxhallDrive",""
"1725",2011,"Dudley","AlbionStr.brierleyhill",""
"1726",2011,"Dudley","AmblecoteHighStr.Stourbridge",""
"1727",2011,"Dudley","ArleyCourt",""
"1728",2011,"Dudley","BaptistEndRoadNetherton.",""
"1729",2011,"Dudley","BellSt,̴Stourbridge",""
"1730",2011,"Dudley","BellStr.",""
"1731",2011,"Dudley","BellStr.,Stourbridge",""
"1732",2011,"Dudley","BHPS",""
"1733",2011,"Dudley","BirminghamStr.,̴Stourbridge",""
"1734",2011,"Dudley","BramfordArms",""
"1735",2011,"Dudley","BrettleLane",""
"1736",2011,"Dudley","BrickhouseRoad",""
"1737",2011,"Dudley","BrisbaneRoad,̴Smethwick",""
"1738",2011,"Dudley","BroadwayStourbridge",""
"1739",2011,"Dudley","Broadway,̴Stourbridge",""
"1740",2011,"Dudley","Broadway,̴Stourbridge",""
"1741",2011,"Dudley","BurmeseWay,̴RowleyRegis",""
"1742",2011,"Dudley","Busstation,̴dudley",""
"1743",2011,"Dudley","CarparkofMaybrookHosueinHalesowen",""
"1744",2011,"Dudley","CarparkoftheBarleyMowHighStr.Wollaston",""
"1745",2011,"Dudley","Castlegatedudley",""
"1746",2011,"Dudley","CinderBankIslandNetherton",""
"1747",2011,"Dudley","CourtSt",""
"1748",2011,"Dudley","CourthousePH,̴sedgeley",""
"1749",2011,"Dudley","CrabmillcarparkOldswinford",""
"1750",2011,"Dudley","CromptonRoad",""
"1751",2011,"Dudley","CrownCentre,̴stourbridge",""
"1752",2011,"Dudley","DudleyBusStation",""
"1753",2011,"Dudley","DudleyPoliceStation",""
"1754",2011,"Dudley","Dudleyroad",""
"1755",2011,"Dudley","DudleyRoad,̴BrierleyHill",""
"1756",2011,"Dudley","EdwardRutlandPH,̴HighStr.,̴Stourbridge",""
"1757",2011,"Dudley","EnvilleRoad",""
"1758",2011,"Dudley","FernRd",""
"1759",2011,"Dudley","FosterStr.,Stourbridge",""
"1760",2011,"Dudley","FrontOfficeBHPS",""
"1761",2011,"Dudley","Frontoffice,̴Stourbridge",""
"1762",2011,"Dudley","FrontOffice,̴StourbridgePolicestation.",""
"1763",2011,"Dudley","HagleyRoad",""
"1764",2011,"Dudley","HalesowenRd,̴Netherton",""
"1765",2011,"Dudley","Halesowentowncentre",""
"1766",2011,"Dudley","HampdenClose,QuarryBank",""
"1767",2011,"Dudley","HerefordRoad,̴Netherton",""
"1768",2011,"Dudley","HighStStourbridge",""
"1769",2011,"Dudley","Highststourbridge",""
"1770",2011,"Dudley","Highststourbridge",""
"1771",2011,"Dudley","Highststourbridge",""
"1772",2011,"Dudley","HighSt,̴Dudley",""
"1773",2011,"Dudley","HighSt,̴Sedgely",""
"1774",2011,"Dudley","HighSt,̴Stourbridge",""
"1775",2011,"Dudley","HighSt,̴Stourbridge",""
"1776",2011,"Dudley","HighSt,̴Stourbridge",""
"1777",2011,"Dudley","HighSt,̴Stourbridge",""
"1778",2011,"Dudley","HighSt,̴Stourbridge",""
"1779",2011,"Dudley","HighStr.",""
"1780",2011,"Dudley","HighStr.",""
"1781",2011,"Dudley","HighStr.",""
"1782",2011,"Dudley","HighStr.,̴BrierleyHill",""
"1783",2011,"Dudley","HighStr.BlackHeath",""
"1784",2011,"Dudley","HighStr.quarrybank",""
"1785",2011,"Dudley","HighStr.stourbridge",""
"1786",2011,"Dudley","HighStr.Stourbridge",""
"1787",2011,"Dudley","HighStr.Stourbridge",""
"1788",2011,"Dudley","HighStr.Stourbridge.",""
"1789",2011,"Dudley","HighStr.WestBromwich",""
"1790",2011,"Dudley","HighStr.,̴Amblecote",""
"1791",2011,"Dudley","HighStr.,̴Smethwick",""
"1792",2011,"Dudley","HighStr.,̴Stourbridge",""
"1793",2011,"Dudley","HighStr.,̴Stourbridge",""
"1794",2011,"Dudley","HighStr.,̴Stourbridge",""
"1795",2011,"Dudley","HighStr.,̴Stourbridge",""
"1796",2011,"Dudley","HighStr.,̴Stourbridge",""
"1797",2011,"Dudley","HighStr.,̴Stourbridge",""
"1798",2011,"Dudley","HighStr.,̴Stourbridge",""
"1799",2011,"Dudley","HighStr.,̴Stourbridge",""
"1800",2011,"Dudley","HighStr.,Halesowen",""
"1801",2011,"Dudley","HighViewSt,̴Dudley",""
"1802",2011,"Dudley","Hillylane,̴Halesowen",""
"1803",2011,"Dudley","HimleyRoad,Gornal",""
"1804",2011,"Dudley","Homeaddress",""
"1805",2011,"Dudley","HopeTavernNetherton",""
"1806",2011,"Dudley","HurstRd,̴Oldbury",""
"1807",2011,"Dudley","JacksonStr.,̴Lye",""
"1808",2011,"Dudley","KFC,̴MerryHillCentre.̴Dudley",""
"1809",2011,"Dudley","KingStDudley",""
"1810",2011,"Dudley","KingsleyRoad,Netherton",""
"1811",2011,"Dudley","LarelLaneHalesowen",""
"1812",2011,"Dudley","LittleBarrelPH,̴Dudley",""
"1813",2011,"Dudley","LloydsbarStourbridge",""
"1814",2011,"Dudley","LongLane,̴Halesowen",""
"1815",2011,"Dudley","LowerDerryStr.,̴BrierleyHill",""
"1816",2011,"Dudley","LowerHighStr.,̴Stourbridge",""
"1817",2011,"Dudley","LupinRoad",""
"1818",2011,"Dudley","LyehighSt",""
"1819",2011,"Dudley","MarketStr.kingswinford",""
"1820",2011,"Dudley","MarketStr.,̴Knigswinford.",""
"1821",2011,"Dudley","MarketStr.,̴Stourbridge",""
"1822",2011,"Dudley","MarketStr.,̴Stourbridge",""
"1823",2011,"Dudley","MarketStr.,Kingswinford",""
"1824",2011,"Dudley","MarriotRoad",""
"1825",2011,"Dudley","MarriotRoad",""
"1826",2011,"Dudley","MaryStevensPark",""
"1827",2011,"Dudley","MaybrookHousecarparkHalesowen",""
"1828",2011,"Dudley","MeadowfieldsClose,̴Wordsley",""
"1829",2011,"Dudley","MerryhillCentre,̴BrierleyHill",""
"1830",2011,"Dudley","MillStr.,Sedgley",""
"1831",2011,"Dudley","MillStr.,Sedgley",""
"1832",2011,"Dudley","MooreStr.",""
"1833",2011,"Dudley","NewRd,̴Dudley",""
"1834",2011,"Dudley","NewRoadStourbridge",""
"1835",2011,"Dudley","NewStr.Dudley",""
"1836",2011,"Dudley","OdeonCinema,̴Merryhill",""
"1837",2011,"Dudley","OdeonCinema,̴Merryhill",""
"1838",2011,"Dudley","OutsidesantanderhighStr.stourbridge",""
"1839",2011,"Dudley","ParkRoadWrensNest",""
"1840",2011,"Dudley","PlaygroundatPrioryPrimarySchool",""
"1841",2011,"Dudley","PrincessRoad,̴OldHill",""
"1842",2011,"Dudley","PrioryStr.,Dudley",""
"1843",2011,"Dudley","RHH",""
"1844",2011,"Dudley","RingRoad,̴̴Stourbridge.",""
"1845",2011,"Dudley","RingRoad,̴Stourbridge",""
"1846",2011,"Dudley","RookeryPark,̴Pensnett",""
"1847",2011,"Dudley","SalopStr.",""
"1848",2011,"Dudley","SalopStr.",""
"1849",2011,"Dudley","SedgleyBullring",""
"1850",2011,"Dudley","SedgleyConservativeClub",""
"1851",2011,"Dudley","SedgleyConservativeclub",""
"1852",2011,"Dudley","Shortst",""
"1853",2011,"Dudley","SouthRoad,Stourbridge",""
"1854",2011,"Dudley","Stourbridge",""
"1855",2011,"Dudley","StourbridgeHighSt",""
"1856",2011,"Dudley","StourbridgeHighStr.",""
"1857",2011,"Dudley","StourbridgeHighStr.",""
"1858",2011,"Dudley","StourbridgehighStr.",""
"1859",2011,"Dudley","StourbridgeJunction.",""
"1860",2011,"Dudley","StourbridgePSFrontOffice",""
"1861",2011,"Dudley","Stourbridgerdhollyhall",""
"1862",2011,"Dudley","StourbridgeRd,̴Lye",""
"1863",2011,"Dudley","StourbridgeRoad,̴BrierleyHill",""
"1864",2011,"Dudley","Stourbridgeroad,̴BrierleyHill",""
"1865",2011,"Dudley","StourbridgeRoad.",""
"1866",2011,"Dudley","Tescoexpressamblecotestourbridge",""
"1867",2011,"Dudley","TheSwanPublicHouse,̴Kingswinford",""
"1868",2011,"Dudley","TowerStr.,̴Dudley",""
"1869",2011,"Dudley","VictoriaStr.,̴Stoubridge",""
"1870",2011,"Dudley","WardB3,̴RHH",""
"1871",2011,"Dudley","Windmillend,̴Dudley",""
"1872",2011,"Dudley","WindmillLaneCapeHill",""
"1873",2011,"Dudley","WolverhamptonStr.dudley",""
"1874",2011,"Dudley","WolverhamptonStr.,̴Dudley",""
"1875",2011,"Dudley","WolverhamptonStr.,̴Dudley",""
"1876",2011,"Dudley","WorcesterStr.Stourbridge",""
"1877",2011,"Dudley","W'tonStr.,̴Dudley",""
"1878",2011,"Dudley","W'tonStr.,̴Dudley",""
"1879",2011,"Solihull","A+ESoliohullHospital",""
"1880",2011,"Solihull","Airport",""
"1881",2011,"Solihull","AshCrescent,̴ChelmsleyWood",""
"1882",2011,"Solihull","AssemblyRooms",""
"1883",2011,"Solihull","AucklandDrive",""
"1884",2011,"Solihull","AucklandDrive",""
"1885",2011,"Solihull","AucklandDrive",""
"1886",2011,"Solihull","AucklandDrive",""
"1887",2011,"Solihull","AucklandDrive,̴CWood",""
"1888",2011,"Solihull","AucklandDrive,̴ChelmsleyWoodSolihull",""
"1889",2011,"Solihull","BhamAirport",""
"1890",2011,"Solihull","BhamInttrainstation",""
"1891",2011,"Solihull","BhamInternationalTrainStation",""
"1892",2011,"Solihull","BirminghamAirport",""
"1893",2011,"Solihull","BlairGrove,ChelmsleyWood,Birmingham.",""
"1894",2011,"Solihull","Brackleysway,̴Solihull",""
"1895",2011,"Solihull","BrickhillDr",""
"1896",2011,"Solihull","BroadStr.,̴̴OSgatecrasher",""
"1897",2011,"Solihull","BystAlphedgeChurch,̴Solihull",""
"1898",2011,"Solihull","CarparkMarstonGreenTavern",""
"1899",2011,"Solihull","Chelmsleyrd,̴chelmsleywood",""
"1900",2011,"Solihull","Chelmsleyrd,̴chelmsleywood",""
"1901",2011,"Solihull","Churchclose",""
"1902",2011,"Solihull","Clockpublichouse,̴clocklane",""
"1903",2011,"Solihull","ColebrookRoad",""
"1904",2011,"Solihull","ColebrookRoad",""
"1905",2011,"Solihull","CoptheathDrive,̴Knowle",""
"1906",2011,"Solihull","DanfordLane",""
"1907",2011,"Solihull","DuntonHallRoad,̴Shirley",""
"1908",2011,"Solihull","FoleshillRoad,̴Coventry",""
"1909",2011,"Solihull","ForthDrive",""
"1910",2011,"Solihull","FoxHolliesRoad",""
"1911",2011,"Solihull","FoyerofETAPHotelBHX",""
"1912",2011,"Solihull","GrandysDrive,̴ChelmsleyWood",""
"1913",2011,"Solihull","GreenLane",""
"1914",2011,"Solihull","GreenwoodShoppingCentre",""
"1915",2011,"Solihull","GreswoldHotel",""
"1916",2011,"Solihull","Halifaxroad.",""
"1917",2011,"Solihull","HelmswoodDrive",""
"1918",2011,"Solihull","HelmswoodDrive",""
"1919",2011,"Solihull","HelmswoodDrive",""
"1920",2011,"Solihull","HighSt",""
"1921",2011,"Solihull","HighSt",""
"1922",2011,"Solihull","HighSt,Solihull.",""
"1923",2011,"Solihull","HighStSolihull",""
"1924",2011,"Solihull","Highstsolihull",""
"1925",2011,"Solihull","HighSt,̴TownCentreSolihull",""
"1926",2011,"Solihull","HighStr.",""
"1927",2011,"Solihull","HighStr.",""
"1928",2011,"Solihull","HighStr.",""
"1929",2011,"Solihull","HighStr.",""
"1930",2011,"Solihull","HighStr.",""
"1931",2011,"Solihull","HighStr.",""
"1932",2011,"Solihull","HighStr.",""
"1933",2011,"Solihull","HighStr.,Solihull.",""
"1934",2011,"Solihull","HighStr.,Solihull.",""
"1935",2011,"Solihull","HighStr.Solihull",""
"1936",2011,"Solihull","HighStr.Solihull",""
"1937",2011,"Solihull","HighStr.solihull",""
"1938",2011,"Solihull","HighStr.,̴Solihull",""
"1939",2011,"Solihull","HighStr.,̴Solihull",""
"1940",2011,"Solihull","HighStr.,̴SolihullTownCentre",""
"1941",2011,"Solihull","HighStr.,̴solihull,̴Westmids",""
"1942",2011,"Solihull","HighfieldRoaWashwoodHeathBirmingham",""
"1943",2011,"Solihull","HillfieldPark,̴Solihull",""
"1944",2011,"Solihull","Hobsmoatroad,̴Solihull",""
"1945",2011,"Solihull","HoggartsHotelDorridge",""
"1946",2011,"Solihull","KingfisherDriveSmithswood",""
"1947",2011,"Solihull","KITTSGREENRD,̴KITTSGREEN,̴BHAM",""
"1948",2011,"Solihull","KittsGreenRoad.",""
"1949",2011,"Solihull","LaburnamAvenue",""
"1950",2011,"Solihull","LGArena",""
"1951",2011,"Solihull","Lgarena.̴neccomplex",""
"1952",2011,"Solihull","LGArenaNEC",""
"1953",2011,"Solihull","LGArena.̴NECcomplex",""
"1954",2011,"Solihull","LodeLane",""
"1955",2011,"Solihull","LodeLane",""
"1956",2011,"Solihull","LodgeRoad",""
"1957",2011,"Solihull","ManorWalkSolihull",""
"1958",2011,"Solihull","MarleneCroft",""
"1959",2011,"Solihull","McDonalds",""
"1960",2011,"Solihull","MillLane",""
"1961",2011,"Solihull","MillLane,̴Solihull",""
"1962",2011,"Solihull","MoordaneAvenue",""
"1963",2011,"Solihull","MoorendAvenueoppositeWiilowAvenueSolihull",""
"1964",2011,"Solihull","O/SAvaonCroftHouseWincesterDrive",""
"1965",2011,"Solihull","O/SDepartureterminalBirminghamInternationalAirportSolihull",""
"1966",2011,"Solihull","O/SGrrenwoodP.HHelmswoodDriveChelmsleyWoodSolihull",""
"1967",2011,"Solihull","O/sLoftnightclubHighStSolihull",""
"1968",2011,"Solihull","O/SMillLabeentrancetoTouchwoodshoppingcentre",""
"1969",2011,"Solihull","O/sRedLionEarlswood",""
"1970",2011,"Solihull","O/SRosies,̴HighStSolihull",""
"1971",2011,"Solihull","O/sTheLoft,̴Solihull",""
"1972",2011,"Solihull","O?SCoachhouseP>HHerbertRoadSolihullwestMidlands",""
"1973",2011,"Solihull","O'NeillsPoplarrdSolihull",""
"1974",2011,"Solihull","OSassemblyrooms,̴PoplarRoad",""
"1975",2011,"Solihull","OSLGArena,̴NECcomplex",""
"1976",2011,"Solihull","OSLGArena/̴NECcomplex",""
"1977",2011,"Solihull","OutsidetheClockPH,̴ClockLane",""
"1978",2011,"Solihull","OutsideWhiteSwanStationRoadSolihull",""
"1979",2011,"Solihull","Parkinbelllane`",""
"1980",2011,"Solihull","ParkdaleRoadSheldon",""
"1981",2011,"Solihull","PoplarRd.̴Solihull",""
"1982",2011,"Solihull","Poplarroad",""
"1983",2011,"Solihull","Poplarroad",""
"1984",2011,"Solihull","PoplarRoad",""
"1985",2011,"Solihull","PoplarRoad",""
"1986",2011,"Solihull","PoplarRoad",""
"1987",2011,"Solihull","PoplarRoad",""
"1988",2011,"Solihull","PoplarRoad",""
"1989",2011,"Solihull","PoplarRoad",""
"1990",2011,"Solihull","PoplarRoad",""
"1991",2011,"Solihull","PoplarRoad",""
"1992",2011,"Solihull","PoplarRoad",""
"1993",2011,"Solihull","PoplarRoad",""
"1994",2011,"Solihull","PoplarRoad",""
"1995",2011,"Solihull","PoplarRoad",""
"1996",2011,"Solihull","PoplarRoadSolihull,̴WestMidlands",""
"1997",2011,"Solihull","Poplarroad,̴Solihull",""
"1998",2011,"Solihull","PoplarRoad,̴Solihull",""
"1999",2011,"Solihull","PoplarRoad,̴Solihull",""
"2000",2011,"Solihull","PoplarRoad,̴Solihull",""
"2001",2011,"Solihull","Poplarroad,̴Solihull",""
"2002",2011,"Solihull","Poplarroad,̴Solihull",""
"2003",2011,"Solihull","Poplarroad,̴Solihull",""
"2004",2011,"Solihull","PoplarRoad,̴Solihull",""
"2005",2011,"Solihull","Poplarroad,̴solihull",""
"2006",2011,"Solihull","Poplarwaysolihull",""
"2007",2011,"Solihull","Poplarway,̴Solihull",""
"2008",2011,"Solihull","RollswoodDriveSolihullWestMidlands",""
"2009",2011,"Solihull","ScolfieldRoadKingshurst",""
"2010",2011,"Solihull","Solihull/̴StationRoad",""
"2011",2011,"Solihull","SolihullA+E",""
"2012",2011,"Solihull","SolihullHighStr.",""
"2013",2011,"Solihull","SolihullHospital",""
"2014",2011,"Solihull","SolihullHospital",""
"2015",2011,"Solihull","SolihullMoorsFootballClubDamsonParkwaySolihull",""
"2016",2011,"Solihull","SolihullTowncentre",""
"2017",2011,"Solihull","SolihullTownCentre",""
"2018",2011,"Solihull","SolihullTownCentreSolihullWestMidlands",""
"2019",2011,"Solihull","SolihullTownCentre/̴LodeLane",""
"2020",2011,"Solihull","Solihulltowncentre/̴outsideKingsChipShop",""
"2021",2011,"Solihull","Solihull/̴PoplarRoad",""
"2022",2011,"Solihull","StanleyAvenue",""
"2023",2011,"Solihull","StationRd",""
"2024",2011,"Solihull","StationRdatHerbertRdJunction",""
"2025",2011,"Solihull","StationRdwithjuctionofHerbertrdSolihull",""
"2026",2011,"Solihull","StationRoad",""
"2027",2011,"Solihull","StationRoad",""
"2028",2011,"Solihull","StationRoadSolihull",""
"2029",2011,"Solihull","StationRoadSolihull",""
"2030",2011,"Solihull","StationRoadSolihull",""
"2031",2011,"Solihull","StationRoadSolihull",""
"2032",2011,"Solihull","StationRoad,̴Solihull",""
"2033",2011,"Solihull","Stationroad,̴Solihull",""
"2034",2011,"Solihull","StationRoad/̴HighStr.Solihull",""
"2035",2011,"Solihull","Thecrescent",""
"2036",2011,"Solihull","TheVillageHotelShirley",""
"2037",2011,"Solihull","UskWaySmithswoodSolihull",""
"2038",2011,"Solihull","WarwickRdSolihull",""
"2039",2011,"Solihull","WarwickRd,̴Solihull",""
"2040",2011,"Solihull","WarwickRd,̴Solihull",""
"2041",2011,"Solihull","WarwickRoad",""
"2042",2011,"Solihull","WarwickRoad",""
"2043",2011,"Solihull","WarwickRoad",""
"2044",2011,"Solihull","Warwickroadf,̴solihull",""
"2045",2011,"Solihull","WolastonClose",""
"2046",2011,"Sandwell","AbbeyRoad",""
"2047",2011,"Sandwell","AlbrightRoadOldbury",""
"2048",2011,"Sandwell","AleanderWay",""
"2049",2011,"Sandwell","AlexandraRoad,̴Halesowen",""
"2050",2011,"Sandwell","Angelsnightclub,̴westbromwich",""
"2051",2011,"Sandwell","AngelsPHwestbromwich",""
"2052",2011,"Sandwell","AnitaAvenue,̴Tividale",""
"2053",2011,"Sandwell","AstelParkRetailCenter",""
"2054",2011,"Sandwell","AstonStr.,̴Tipton",""
"2055",2011,"Sandwell","AtlasGrove",""
"2056",2011,"Sandwell","BankStr.WestBromwich",""
"2057",2011,"Sandwell","BarkerStr.",""
"2058",2011,"Sandwell","Bearwoodhighst",""
"2059",2011,"Sandwell","BearwoodRd",""
"2060",2011,"Sandwell","BearwoodRoad",""
"2061",2011,"Sandwell","BearwoodRoad,̴bearwood",""
"2062",2011,"Sandwell","BearwoodRoad,̴Smethwick",""
"2063",2011,"Sandwell","BearwoodRoad,̴Smethwick",""
"2064",2011,"Sandwell","BearwoodRoad,̴Smwthwick",""
"2065",2011,"Sandwell","BeawoodRoad",""
"2066",2011,"Sandwell","BeechCrescent",""
"2067",2011,"Sandwell","BeechesRoad,̴WestBromwich",""
"2068",2011,"Sandwell","BellaPizza",""
"2069",2011,"Sandwell","BeresfordRd,̴Oldbury",""
"2070",2011,"Sandwell","BeresfordRd,̴Oldbury",""
"2071",2011,"Sandwell","BeresfordRd,̴Oldbury",""
"2072",2011,"Sandwell","BillardHallWestBromwich",""
"2073",2011,"Sandwell","BirchfieldLane",""
"2074",2011,"Sandwell","BirminghamRoadOldbury",""
"2075",2011,"Sandwell","BirminghamRoad,̴Oldbury",""
"2076",2011,"Sandwell","BirminghamRoad,̴Oldbury",""
"2077",2011,"Sandwell","BIRMINGHAMST,̴OLDBURY,̴WESTMIDLANDS",""
"2078",2011,"Sandwell","BirminhamRoadOldbury",""
"2079",2011,"Sandwell","Brandhallclose",""
"2080",2011,"Sandwell","BrasshouseLane",""
"2081",2011,"Sandwell","BroadStr.",""
"2082",2011,"Sandwell","Burnttree",""
"2083",2011,"Sandwell","CapeHill,̴Smethwick",""
"2084",2011,"Sandwell","CapeHill,̴Smethwick",""
"2085",2011,"Sandwell","CartersGreenwestbrom",""
"2086",2011,"Sandwell","CartersGreen,̴WestBromwich",""
"2087",2011,"Sandwell","CentralAvenue,̴Tipton",""
"2088",2011,"Sandwell","CoopBrandall",""
"2089",2011,"Sandwell","Dartmouthpark",""
"2090",2011,"Sandwell","DEVONSHIREROAD,̴SMETHWICK",""
"2091",2011,"Sandwell","DialLaneWestBromwich",""
"2092",2011,"Sandwell","DialLaneWestBromwich",""
"2093",2011,"Sandwell","DuchessParade,̴WestBromwich",""
"2094",2011,"Sandwell","DudleyPort",""
"2095",2011,"Sandwell","DudleyPortTipton",""
"2096",2011,"Sandwell","DUDLEYPORTTIPTON",""
"2097",2011,"Sandwell","DudleyPortTipton",""
"2098",2011,"Sandwell","DudleyStr.",""
"2099",2011,"Sandwell","DudleyStr.",""
"2100",2011,"Sandwell","Dyasavenue",""
"2101",2011,"Sandwell","ElgarCrescent,̴Pensnett",""
"2102",2011,"Sandwell","ESHERROAD",""
"2103",2011,"Sandwell","FountainLane,̴Oldbury",""
"2104",2011,"Sandwell","FreetStr.,̴Oldbury",""
"2105",2011,"Sandwell","FreethStr.",""
"2106",2011,"Sandwell","GaltonBridge",""
"2107",2011,"Sandwell","GladstoneStr.Westbromwich",""
"2108",2011,"Sandwell","GoosePH,̴WestBromwich",""
"2109",2011,"Sandwell","GREATBARRHOTEL",""
"2110",2011,"Sandwell","GreatBarrHotel",""
"2111",2011,"Sandwell","GREATBARRHOTEL,̴GREATBARR",""
"2112",2011,"Sandwell","GREATBARRHOTEL,̴GREATBARR",""
"2113",2011,"Sandwell","GreatBridgeStr.,̴Tipton",""
"2114",2011,"Sandwell","HalesLane,̴Smethwick",""
"2115",2011,"Sandwell","HalesowenRoad",""
"2116",2011,"Sandwell","HALESOWENROADCRADLEYHEATH",""
"2117",2011,"Sandwell","HalesowenRoad,̴CradleyHeath",""
"2118",2011,"Sandwell","HenleyClose,̴Tipton.",""
"2119",2011,"Sandwell","HighAvenue",""
"2120",2011,"Sandwell","HighStWestBrom",""
"2121",2011,"Sandwell","HighSt,̴CradleyHeath",""
"2122",2011,"Sandwell","HighStr.GreatBridge",""
"2123",2011,"Sandwell","HighStr.Smethwick",""
"2124",2011,"Sandwell","HighStr.Smethwick",""
"2125",2011,"Sandwell","HighStr.westbrom",""
"2126",2011,"Sandwell","HighStr.WestBrom",""
